1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0002193765210383947,-0.00015092204882552983,0.0028747878968715668,-0.00021943302999716252,0.9999999404077523,-0.00037450898434327704,-0.01639701798558235,0.0001508398709120229,0.00037454208359122276,0.9999999403953552,-0.012581542134284973,0.0,0.0,0.0,1.0
0.9999999291102765,0.000438503940312128,-0.0003021145807566869,0.0057345671463464015,-0.00043873018836178285,0.9999996923612031,-0.000749221687459404,-0.03276069989098425,0.00030178591977023475,0.0007493541184932998,0.9999997176391386,-0.025184038308900772,0.0,0.0,0.0,1.0
0.9999997875721106,0.0006567124871226757,-0.00045388693875804024,0.008544224556832314,-0.0006572226240921011,0.9999992555969391,-0.0011246951255665986,-0.04900629207063371,0.0004531479364765579,0.0011249930575129691,0.9999993308689077,-0.037844666214752964,0.0,0.0,0.0,1.0
0.999999575415588,0.000874396950895176,-0.0006063476722001624,0.011309939810580552,-0.0008753060496812096,0.9999986298276196,-0.0015006615422090747,-0.065181408534712,0.000605034561904181,0.0015011914128996485,0.9999987792163807,-0.05054691206890717,0.0,0.0,0.0,1.0
0.9999992936515907,0.001089757776586945,-0.0007604697238864346,0.013932741790987316,-0.0010911849921144954,0.9999978137098796,-0.0018788717231213658,-0.08107061441545266,0.0007584203858996399,0.001879699851686368,0.9999980585938688,-0.06338257517315334,0.0,0.0,0.0,1.0
0.9999989428157484,0.0013070331890997129,-0.0009104544471620509,0.016781052020723032,-0.0013090831901331839,0.9999968102520445,-0.0022546802921368943,-0.09718119521165054,0.0009075043780755896,0.0022558692623864205,0.9999971788326323,-0.07610325286432326,0.0,0.0,0.0,1.0
0.9999985187211384,0.0015250446886638208,-0.0010632854021298693,0.01955436298649629,-0.0015278369084472494,0.9999956176497917,-0.0026301833072771316,-0.11340074067980102,0.001059269298508442,0.0026318032537193787,0.9999961334402411,-0.08879846438735683,0.0,0.0,0.0,1.0
0.999998023630905,0.0017435413314356063,-0.0012155236249443131,0.022372738301599235,-0.0017471874167920697,0.9999942370290549,-0.0030050203246121407,-0.12969610350411115,0.0012102768623284312,0.0030071372455415073,0.9999949260682813,-0.1014585044023882,0.0,0.0,0.0,1.0
0.9999974574613393,0.001962581919658699,-0.0013671152447484658,0.02523457488301464,-0.001967192315471243,0.9999926685835484,-0.003379211921080524,-0.14606763161541497,0.0013604727680334334,0.0033818915910644957,0.9999935577402751,-0.11408524281181702,0.0,0.0,0.0,1.0
0.9999968203817755,0.002181577794726672,-0.0015187350202469966,0.02810018158411653,-0.00218726521592246,0.9999909119057654,-0.00375330677764138,-0.16244328686688145,0.0015105325100766187,0.0037566153472601456,0.9999920266984251,-0.1267134979791623,0.0,0.0,0.0,1.0
0.9999961128043579,0.002399920132314749,-0.0016709963935451742,0.030925812230321738,-0.0024068006671781237,0.9999889662960599,-0.004127860992685531,-0.17874264360893588,0.0016610707278462648,0.00413186504640732,0.9999903300189009,-0.1393777847553228,0.0,0.0,0.0,1.0
