1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999998807907104,3.802453227651142e-05,0.0004937937572607717,0.01102450117468834,-3.778886006961142e-05,0.9999998807818047,-0.0004772696752591542,0.00879623182117939,-0.0004938118509016931,0.00047725095777946536,0.9999997615814351,0.0023805154487490654
0.9999995057589273,9.384933040077129e-05,0.0010075616800010636,0.022920916393058217,-9.281577687045154e-05,0.9999994380797268,-0.0010257981765201306,0.018756623010258967,-0.0010076574437856394,0.0010257041365548407,0.9999989480666268,0.003896504792286596
0.9999989114149423,0.0001632727371105029,0.001472649563344553,0.03674052526735902,-0.00016094918337239924,0.9999986867033546,-0.001577787270786285,0.028802172473293232,-0.0014729053722613984,0.0015775485336485008,0.9999976152078924,0.00570990875090032
0.9999981155959091,0.00024651697585291254,0.0019228525090921465,0.05168309119035803,-0.00024243714222035634,0.9999976961999302,-0.0021216984154990154,0.039502523097100034,-0.0019233711298017133,0.002121228296153902,0.9999958556179168,0.006726032406806427
0.9999971151299253,0.0003049158439314776,0.0023736715400415297,0.06617997606039755,-0.00029870435326430513,0.9999965130178063,-0.002616734039640729,0.04908824208948598,-0.0023744611385371284,0.0026160175791586564,0.9999937000156864,0.008333200697563315
0.9999958014649162,0.000382715614704735,0.0028668788376228953,0.07969847005721482,-0.0003736547669581762,0.9999949488213064,-0.0031603853774529547,0.05847918136794299,-0.0028680737014645697,0.003159300973205916,0.9999908682763187,0.00979587509429472
0.99999423903658,0.00044704789496183506,0.0033617012670814107,0.09235700431251206,-0.0004345891780170001,0.9999930828374017,-0.0037058808054993473,0.06804748558696454,-0.003363334323513726,0.0037043985478983194,0.9999874872553073,0.011547461801634141
0.999992361229119,0.0004830889528693508,0.0038800499751359407,0.10294705092653794,-0.00046673016247735465,0.999991059444685,-0.00421591917908491,0.07637509400152748,-0.0038820514539854222,0.004214075960716376,0.9999836161135448,0.013420923560321844
0.9999902408188269,0.0005118929425860481,0.004392243902089003,0.11335561707465193,-0.000491234475617176,0.9999888744537812,-0.0047031813037748185,0.08458764746681399,-0.004394602055600099,0.004700977588472959,0.9999793360292416,0.01567617389369505
0.9999879016158126,0.0005403992603880412,0.004894366356220724,0.12378050482116532,-0.0005150324529830511,0.999986488516281,-0.005182632547141673,0.09329589179458635,-0.004897100438379198,0.005180048812911843,0.9999746371233085,0.018001216291874667
0.9999854696925516,0.0005656274066962122,0.005364113439676283,0.13466983704630922,-0.0005353357391284765,0.999983952888818,-0.005646848793072443,0.10254513502929591,-0.00536722100430066,0.005643894941579262,0.999969693602939,0.019617058985601787
